user_id,activity_id,start_time
121791,4347881,2021-06-24 09:49:13.462609+00:00
104394,4347572,2021-06-24 08:33:55.784429+00:00
121791,4347967,2021-06-24 10:08:18.780680+00:00
61874,4350554,2021-06-24 16:00:10.536916+00:00
72484,4348334,2021-06-24 11:14:52.054506+00:00
72484,4348335,2021-06-24 11:14:52.081246+00:00
151341,4349211,2021-06-24 12:28:56.189575+00:00
151341,4349210,2021-06-24 12:28:56.176772+00:00
151341,4349383,2021-06-24 12:58:29.366257+00:00
151341,4349385,2021-06-24 12:59:12.307124+00:00
141836,4349817,2021-06-24 14:12:30.238969+00:00
89386,4350489,2021-06-24 15:50:07.854200+00:00
142315,4350575,2021-06-24 16:02:08.244023+00:00
38599,4335571,2021-06-22 10:08:28.958577+00:00
8062,4349736,2021-06-24 13:57:35.465028+00:00
46558,4349931,2021-06-24 14:27:54.316429+00:00
89201,4350885,2021-06-24 16:59:26.102065+00:00
61054,4351649,2021-06-24 23:45:09.549977+00:00
113340,4350950,2021-06-24 17:09:17.076636+00:00
141836,4351063,2021-06-24 17:31:16.790430+00:00
6190,4351561,2021-06-24 20:13:17.007913+00:00
6190,4351575,2021-06-24 20:39:02.113865+00:00
148303,4351784,2021-06-25 01:27:15.092452+00:00
148303,4351708,2021-06-25 00:53:45.759503+00:00
89201,4351962,2021-06-25 02:33:34.426420+00:00
148303,4351709,2021-06-25 00:53:45.774966+00:00
106963,4351874,2021-06-25 02:08:37.442684+00:00
124096,4351941,2021-06-25 02:29:01.561832+00:00
89201,4351999,2021-06-25 02:47:29.131671+00:00
89201,4352007,2021-06-25 02:47:54.848917+00:00
89201,4352004,2021-06-25 02:47:46.485068+00:00
146028,4352801,2021-06-25 06:03:38.045960+00:00
26580,4353007,2021-06-25 06:43:50.651453+00:00
6323,4352446,2021-06-25 04:44:33.131322+00:00
25313,4352453,2021-06-25 04:47:11.307982+00:00
146028,4353082,2021-06-25 06:56:07.376249+00:00
154650,4353169,2021-06-25 07:08:18.670261+00:00
52185,4353448,2021-06-25 08:07:20.732113+00:00
105297,4346883,2021-06-24 06:28:00.388356+00:00
88653,4353405,2021-06-25 07:55:45.901183+00:00
2610,4354789,2021-06-25 12:32:47.833126+00:00
102410,4353677,2021-06-25 09:04:15.983863+00:00
150634,4354035,2021-06-25 10:10:05.822472+00:00
150634,4354036,2021-06-25 10:10:05.843408+00:00
144826,4354196,2021-06-25 10:39:10.572202+00:00
144826,4354232,2021-06-25 10:45:23.835003+00:00
127675,4354236,2021-06-25 10:46:22.397497+00:00
127675,4354235,2021-06-25 10:46:22.382097+00:00
2610,4354680,2021-06-25 12:09:21.418341+00:00
154650,4353168,2021-06-25 07:08:18.637557+00:00
151840,4353839,2021-06-25 09:40:13.931747+00:00
151840,4353838,2021-06-25 09:40:13.858280+00:00
144826,4354174,2021-06-25 10:35:05.297073+00:00
144826,4354173,2021-06-25 10:35:05.270720+00:00
26580,4354956,2021-06-25 13:10:20.463709+00:00
28621,4354812,2021-06-25 12:38:48.346520+00:00
151840,4354977,2021-06-25 13:16:22.917909+00:00
151840,4355093,2021-06-25 13:37:11.269517+00:00
156344,4355392,2021-06-25 14:28:21.402313+00:00
156344,4355391,2021-06-25 14:28:21.389864+00:00
140453,4355775,2021-06-25 15:25:44.743516+00:00
140453,4355774,2021-06-25 15:25:44.727206+00:00
110434,4355743,2021-06-25 15:21:52.158002+00:00
88653,4355972,2021-06-25 15:56:41.180064+00:00
110434,4355891,2021-06-25 15:44:19.963241+00:00
105225,4357878,2021-06-26 05:05:15.172419+00:00
113340,4356639,2021-06-25 17:49:45.854693+00:00
141836,4356672,2021-06-25 17:59:02.103310+00:00
135896,4356997,2021-06-25 20:10:30.602536+00:00
148303,4357115,2021-06-26 00:49:01.353344+00:00
148303,4357141,2021-06-26 01:01:26.461937+00:00
89201,4357464,2021-06-26 02:58:22.699997+00:00
61054,4357049,2021-06-25 22:20:55.093944+00:00
148303,4357175,2021-06-26 01:15:30.494450+00:00
148303,4357169,2021-06-26 01:13:41.520419+00:00
111721,4357191,2021-06-26 01:29:24.600913+00:00
105225,4357884,2021-06-26 05:07:05.805936+00:00
105225,4357870,2021-06-26 05:03:28.522510+00:00
6323,4358074,2021-06-26 05:44:36.731103+00:00
105225,4357994,2021-06-26 05:31:30.396259+00:00
105225,4357985,2021-06-26 05:29:46.672862+00:00
105225,4357989,2021-06-26 05:30:54.099623+00:00
105225,4357992,2021-06-26 05:31:05.848407+00:00
146028,4358012,2021-06-26 05:36:20.088447+00:00
151341,4349218,2021-06-24 12:29:41.825598+00:00
105225,4357997,2021-06-26 05:31:57.688532+00:00
111721,4336522,2021-06-22 11:51:46.653630+00:00
28621,4358661,2021-06-26 07:17:17.970780+00:00
151341,4358141,2021-06-26 05:54:42.504613+00:00
151341,4358144,2021-06-26 05:54:59.030228+00:00
28621,4358691,2021-06-26 07:20:55.938211+00:00
69176,4359021,2021-06-26 08:14:46.685853+00:00
28621,4358721,2021-06-26 07:23:48.900884+00:00
20817,4359124,2021-06-26 08:32:09.661961+00:00
69176,4359028,2021-06-26 08:16:07.202572+00:00
69176,4359046,2021-06-26 08:18:48.799364+00:00
69176,4359056,2021-06-26 08:20:05.241859+00:00
154908,4360074,2021-06-26 10:49:26.426642+00:00
160003,4359033,2021-06-26 08:16:36.259059+00:00
160003,4359032,2021-06-26 08:16:36.244049+00:00
80559,4359072,2021-06-26 08:23:31.028427+00:00
104609,4359644,2021-06-26 09:56:49.981292+00:00
104609,4359645,2021-06-26 09:56:50.036603+00:00
61874,4357652,2021-06-26 04:07:02.954229+00:00
104609,4359725,2021-06-26 10:10:00.309883+00:00
154908,4360073,2021-06-26 10:49:26.395517+00:00
80559,4360122,2021-06-26 10:55:57.145153+00:00
113340,4361325,2021-06-26 14:02:52.608816+00:00
80559,4360265,2021-06-26 11:14:01.941986+00:00
112250,4360449,2021-06-26 11:37:29.176307+00:00
69508,4360491,2021-06-26 11:44:17.880213+00:00
151341,4361028,2021-06-26 13:13:28.059823+00:00
161490,4360954,2021-06-26 13:02:08.515211+00:00
161490,4360953,2021-06-26 13:02:08.496078+00:00
151341,4358149,2021-06-26 05:55:42.806125+00:00
91086,4361642,2021-06-26 14:58:50.409559+00:00
46558,4361575,2021-06-26 14:50:04.510179+00:00
57884,4361970,2021-06-26 16:01:40.297725+00:00
136592,4362261,2021-06-26 16:52:01.070079+00:00
141844,4362184,2021-06-26 16:40:57.819741+00:00
141844,4362185,2021-06-26 16:40:57.861614+00:00
136592,4362312,2021-06-26 16:57:24.231790+00:00
136592,4362299,2021-06-26 16:55:10.274232+00:00
160003,4362344,2021-06-26 17:02:42.023841+00:00
136592,4362302,2021-06-26 16:55:52.447801+00:00
136592,4362304,2021-06-26 16:56:11.970764+00:00
160003,4362435,2021-06-26 17:21:14.238565+00:00
9747,4362492,2021-06-26 17:36:49.435769+00:00
68292,4362590,2021-06-26 17:55:51.445385+00:00
160003,4362570,2021-06-26 17:52:08.945623+00:00
38599,4362772,2021-06-26 18:52:03.097100+00:00
163179,4362710,2021-06-26 18:25:08.918042+00:00
127675,4363019,2021-06-27 00:21:28.453911+00:00
104609,4363231,2021-06-27 02:34:19.261132+00:00
89201,4363390,2021-06-27 03:35:34.681127+00:00
89201,4363534,2021-06-27 04:11:57.515759+00:00
144649,4363872,2021-06-27 05:20:41.534453+00:00
146028,4363980,2021-06-27 05:36:29.031207+00:00
88653,4362659,2021-06-26 18:13:23.778832+00:00
163179,4362707,2021-06-26 18:24:46.258641+00:00
142885,4362970,2021-06-26 22:21:52.572109+00:00
104609,4363141,2021-06-27 01:59:24.020936+00:00
89201,4363302,2021-06-27 03:07:21.599929+00:00
61054,4363743,2021-06-27 04:56:09.230161+00:00
61054,4362455,2021-06-26 17:25:30.187557+00:00
106963,4364736,2021-06-27 08:08:39.639142+00:00
110586,4364616,2021-06-27 07:39:27.103510+00:00
88653,4364639,2021-06-27 07:43:50.539122+00:00
95712,4365490,2021-06-27 10:35:31.519943+00:00
61874,4364915,2021-06-27 08:49:32.909043+00:00
144826,4364904,2021-06-27 08:46:59.463991+00:00
61874,4364970,2021-06-27 08:59:13.793086+00:00
88653,4365520,2021-06-27 10:39:12.856959+00:00
80559,4365570,2021-06-27 10:48:31.682033+00:00
80559,4366206,2021-06-27 13:02:11.309854+00:00
80559,4366346,2021-06-27 13:36:02.323395+00:00
166786,4366290,2021-06-27 13:21:27.934576+00:00
166786,4366371,2021-06-27 13:41:49.618742+00:00
166786,4366245,2021-06-27 13:10:40.341731+00:00
141836,4366343,2021-06-27 13:34:47.443639+00:00
111721,4366301,2021-06-27 13:25:09.140073+00:00
166786,4366244,2021-06-27 13:10:40.328793+00:00
166786,4366305,2021-06-27 13:27:12.234519+00:00
129193,4366285,2021-06-27 13:20:06.823426+00:00
111721,4366304,2021-06-27 13:26:41.274679+00:00
105297,4366278,2021-06-27 13:18:09.538668+00:00
7446,4368149,2021-06-28 00:15:10.164568+00:00
88653,4366394,2021-06-27 13:45:52.711280+00:00
12671,4366916,2021-06-27 15:15:01.582749+00:00
89201,4368208,2021-06-28 01:10:33.528026+00:00
91086,4366576,2021-06-27 14:16:57.410734+00:00
141836,4366843,2021-06-27 15:04:53.826683+00:00
38599,4366834,2021-06-27 15:03:11.257203+00:00
141836,4366980,2021-06-27 15:25:22.233330+00:00
166786,4367092,2021-06-27 15:47:42.778158+00:00
7446,4368148,2021-06-28 00:15:10.150007+00:00
111721,4368458,2021-06-28 02:50:44.309867+00:00
111721,4368520,2021-06-28 03:10:19.358850+00:00
111721,4368482,2021-06-28 02:59:15.915577+00:00
111721,4368473,2021-06-28 02:57:06.292942+00:00
111721,4368499,2021-06-28 03:04:10.728649+00:00
111721,4368464,2021-06-28 02:52:43.098043+00:00
111721,4368469,2021-06-28 02:55:39.754258+00:00
61874,4367293,2021-06-27 16:31:41.169413+00:00
88653,4368648,2021-06-28 04:00:05.852712+00:00
111721,4368501,2021-06-28 03:05:16.252922+00:00
111721,4368515,2021-06-28 03:08:59.742870+00:00
166786,4368658,2021-06-28 04:03:53.615794+00:00
159948,4370012,2021-06-28 08:45:57.706349+00:00
160003,4368929,2021-06-28 05:06:38.399330+00:00
12671,4369066,2021-06-28 05:34:57.716240+00:00
169432,4369279,2021-06-28 06:10:26.659424+00:00
61874,4369273,2021-06-28 06:09:31.356903+00:00
61874,4369015,2021-06-28 05:23:42.511489+00:00
169432,4369319,2021-06-28 06:19:05.596894+00:00
169432,4369336,2021-06-28 06:22:30.909181+00:00
88653,4369657,2021-06-28 07:24:43.694409+00:00
28487,4369764,2021-06-28 07:47:05.632107+00:00
159948,4370058,2021-06-28 08:55:07.741942+00:00
159948,4370011,2021-06-28 08:45:57.692145+00:00
55281,4370065,2021-06-28 08:56:41.604660+00:00
55281,4370115,2021-06-28 09:09:19.249559+00:00
91086,4371016,2021-06-28 11:47:48.765857+00:00
169432,4371064,2021-06-28 11:57:10.582339+00:00
169432,4371177,2021-06-28 12:17:32.442932+00:00
8062,4371214,2021-06-28 12:23:26.410886+00:00
8062,4371335,2021-06-28 12:49:38.369509+00:00
6323,4371405,2021-06-28 12:59:37.318187+00:00
28487,4370978,2021-06-28 11:43:03.725876+00:00
169432,4371654,2021-06-28 13:34:01.247452+00:00
129193,4371678,2021-06-28 13:37:34.196828+00:00
171726,4372178,2021-06-28 14:46:57.932701+00:00
8062,4371001,2021-06-28 11:46:14.256965+00:00
169432,4371130,2021-06-28 12:08:06.471919+00:00
169432,4371622,2021-06-28 13:29:56.123916+00:00
110586,4371598,2021-06-28 13:26:45.489683+00:00
28487,4371638,2021-06-28 13:31:15.211455+00:00
171726,4372177,2021-06-28 14:46:57.863440+00:00
161490,4372623,2021-06-28 15:50:03.708360+00:00
171726,4372504,2021-06-28 15:33:08.032015+00:00
156724,4372862,2021-06-28 16:20:00.495709+00:00
156724,4372861,2021-06-28 16:20:00.479880+00:00
161490,4373040,2021-06-28 16:43:34.849683+00:00
147964,4373484,2021-06-28 17:51:16.691308+00:00
147964,4373483,2021-06-28 17:51:16.663988+00:00
172873,4373671,2021-06-28 18:42:11.708711+00:00
172873,4373672,2021-06-28 18:42:11.723689+00:00
104609,4373425,2021-06-28 17:41:19.965294+00:00
172862,4373755,2021-06-28 19:15:41.455154+00:00
172862,4373757,2021-06-28 19:16:03.789629+00:00
172862,4373758,2021-06-28 19:16:18.933294+00:00
172862,4373759,2021-06-28 19:16:50.300917+00:00
28487,4373823,2021-06-28 19:52:13.481381+00:00
135896,4373808,2021-06-28 19:47:29.153042+00:00
28487,4370990,2021-06-28 11:45:30.168981+00:00
26580,4372470,2021-06-28 15:28:17.122126+00:00
26580,4372479,2021-06-28 15:28:54.537277+00:00
171726,4372409,2021-06-28 15:17:24.606696+00:00
161490,4372795,2021-06-28 16:09:33.936184+00:00
161490,4372943,2021-06-28 16:29:56.057051+00:00
26580,4372951,2021-06-28 16:30:59.092950+00:00
15605,4373204,2021-06-28 17:09:46.025575+00:00
166786,4373392,2021-06-28 17:35:23.844446+00:00
172862,4373746,2021-06-28 19:11:48.972987+00:00
172862,4373745,2021-06-28 19:11:48.958660+00:00
12671,4374028,2021-06-29 01:13:33.456458+00:00
80559,4372621,2021-06-28 15:49:19.705599+00:00
171726,4374414,2021-06-29 03:08:52.866683+00:00
159948,4374428,2021-06-29 03:15:23.354343+00:00
111721,4374752,2021-06-29 04:19:46.865814+00:00
8062,4378021,2021-06-29 14:05:08.611864+00:00
89201,4374182,2021-06-29 01:57:21.818714+00:00
147964,4376326,2021-06-29 08:55:14.252377+00:00
127675,4376362,2021-06-29 09:00:44.442615+00:00
102410,4376366,2021-06-29 09:01:48.362873+00:00
69176,4376646,2021-06-29 09:42:09.571916+00:00
167432,4376976,2021-06-29 10:23:14.645432+00:00
167432,4376975,2021-06-29 10:23:14.633080+00:00
21317,4377747,2021-06-29 12:54:56.931509+00:00
104609,4375008,2021-06-29 05:05:11.289880+00:00
156344,4375071,2021-06-29 05:17:05.704213+00:00
19800,4375682,2021-06-29 07:03:50.845273+00:00
102410,4376178,2021-06-29 08:30:34.854700+00:00
173886,4376439,2021-06-29 09:22:36.780370+00:00
173886,4376466,2021-06-29 09:28:30.599648+00:00
173886,4376438,2021-06-29 09:22:36.766865+00:00
28487,4376878,2021-06-29 10:11:49.910327+00:00
112250,4377595,2021-06-29 12:19:40.509832+00:00
31835,4377867,2021-06-29 13:22:19.955623+00:00
31835,4377869,2021-06-29 13:22:56.059680+00:00
175823,4378139,2021-06-29 14:32:04.047749+00:00
175823,4378138,2021-06-29 14:32:04.016266+00:00
141836,4378153,2021-06-29 14:36:01.375944+00:00
46558,4378273,2021-06-29 14:58:31.759140+00:00
99595,4378368,2021-06-29 15:14:59.313960+00:00
171726,4378638,2021-06-29 16:06:36.430708+00:00
21317,4378393,2021-06-29 15:21:00.365009+00:00
171726,4378513,2021-06-29 15:41:53.863735+00:00
168882,4378823,2021-06-29 16:35:21.836256+00:00
168882,4378822,2021-06-29 16:35:21.822141+00:00
113340,4378852,2021-06-29 16:40:46.143253+00:00
61054,4374317,2021-06-29 02:41:04.635791+00:00
28487,4379071,2021-06-29 17:12:10.390377+00:00
168882,4379247,2021-06-29 17:42:20.084838+00:00
28487,4379468,2021-06-29 18:36:40.954167+00:00
147964,4379659,2021-06-29 20:28:13.790480+00:00
61054,4379878,2021-06-30 01:42:46.428234+00:00
168337,4379947,2021-06-30 02:13:59.054555+00:00
80559,4383359,2021-06-30 14:08:17.031990+00:00
168337,4379946,2021-06-30 02:13:59.041169+00:00
106963,4379916,2021-06-30 02:06:02.330407+00:00
63748,4380024,2021-06-30 02:46:30.850196+00:00
168882,4380213,2021-06-30 03:50:09.273528+00:00
25313,4380351,2021-06-30 04:27:55.723774+00:00
28487,4380497,2021-06-30 05:06:46.206529+00:00
28487,4380537,2021-06-30 05:15:47.129576+00:00
104609,4380558,2021-06-30 05:21:29.927174+00:00
169432,4381452,2021-06-30 08:45:25.419512+00:00
159948,4381551,2021-06-30 09:09:48.499120+00:00
177351,4381617,2021-06-30 09:20:27.770915+00:00
177351,4381616,2021-06-30 09:20:27.755702+00:00
139408,4382322,2021-06-30 11:06:37.573060+00:00
139408,4382324,2021-06-30 11:06:37.619207+00:00
140453,4382123,2021-06-30 10:49:54.119845+00:00
8062,4377750,2021-06-29 12:56:19.785270+00:00
129193,4377786,2021-06-29 13:02:54.735599+00:00
168882,4380281,2021-06-30 04:07:09.321628+00:00
147964,4381184,2021-06-30 07:45:03.056553+00:00
11729,4381531,2021-06-30 09:05:44.066778+00:00
161143,4382030,2021-06-30 10:28:25.403955+00:00
161143,4382031,2021-06-30 10:28:25.434733+00:00
8962,4383501,2021-06-30 14:36:54.001393+00:00
175823,4383478,2021-06-30 14:31:22.350909+00:00
179987,4385861,2021-07-01 05:23:51.886052+00:00
113340,4383759,2021-06-30 15:31:30.980373+00:00
169432,4384162,2021-06-30 16:56:29.764399+00:00
28487,4384336,2021-06-30 17:29:16.836680+00:00
20817,4384440,2021-06-30 17:47:08.316841+00:00
28487,4384595,2021-06-30 18:15:21.051153+00:00
177795,4384630,2021-06-30 18:26:58.558639+00:00
177795,4384629,2021-06-30 18:26:58.546362+00:00
168337,4385064,2021-07-01 01:28:33.618133+00:00
106963,4385367,2021-07-01 03:22:20.054094+00:00
169432,4384038,2021-06-30 16:34:00.086022+00:00
146028,4384055,2021-06-30 16:36:34.665285+00:00
28487,4384353,2021-06-30 17:31:21.105439+00:00
28487,4384563,2021-06-30 18:08:37.901535+00:00
18935,4384670,2021-06-30 18:42:50.716996+00:00
61054,4384870,2021-06-30 21:58:15.509081+00:00
20817,4385181,2021-07-01 02:13:16.417254+00:00
179987,4385871,2021-07-01 05:25:01.492314+00:00
179987,4385860,2021-07-01 05:23:51.872507+00:00
104609,4385992,2021-07-01 05:49:53.916571+00:00
6323,4386522,2021-07-01 07:03:58.144640+00:00
30206,4386415,2021-07-01 06:50:25.938890+00:00
30206,4386414,2021-07-01 06:50:25.926026+00:00
88653,4386684,2021-07-01 07:30:33.611369+00:00
176077,4388168,2021-07-01 11:09:25.373518+00:00
61874,4262007,2021-06-12 16:01:24.958081+00:00
28487,4387139,2021-07-01 09:02:26.957978+00:00
3421,4387611,2021-07-01 10:11:59.731912+00:00
176077,4387733,2021-07-01 10:26:49.810936+00:00
10458,4388100,2021-07-01 11:02:27.480679+00:00
142885,4387043,2021-07-01 08:47:40.068646+00:00
169432,4387028,2021-07-01 08:43:54.140219+00:00
176077,4387376,2021-07-01 09:42:34.733037+00:00
151341,4387553,2021-07-01 10:04:21.825791+00:00
168882,4387796,2021-07-01 10:36:40.891549+00:00
10458,4388099,2021-07-01 11:02:27.467011+00:00
176077,4387375,2021-07-01 09:42:34.720453+00:00
176077,4388771,2021-07-01 12:43:23.511992+00:00
176077,4388373,2021-07-01 11:35:46.226547+00:00
176077,4388395,2021-07-01 11:39:16.415547+00:00
175823,4388571,2021-07-01 12:06:32.864039+00:00
151341,4388806,2021-07-01 12:52:45.119431+00:00
19800,4388784,2021-07-01 12:47:17.703309+00:00
181441,4391128,2021-07-01 19:44:41.882437+00:00
80559,4388888,2021-07-01 13:09:55.898498+00:00
80559,4388890,2021-07-01 13:10:14.309463+00:00
28487,4388887,2021-07-01 13:09:54.766969+00:00
141836,4388893,2021-07-01 13:10:50.437539+00:00
176077,4388850,2021-07-01 13:02:28.080071+00:00
129193,4389049,2021-07-01 13:30:34.919328+00:00
182587,4389099,2021-07-01 13:36:49.663323+00:00
182587,4389095,2021-07-01 13:36:27.324560+00:00
182587,4389100,2021-07-01 13:37:00.617399+00:00
182587,4389101,2021-07-01 13:37:16.843407+00:00
182587,4389102,2021-07-01 13:37:24.225193+00:00
182587,4389104,2021-07-01 13:37:31.623389+00:00
176077,4389118,2021-07-01 13:39:10.801990+00:00
182587,4389094,2021-07-01 13:36:27.311391+00:00
179987,4389284,2021-07-01 14:11:27.702057+00:00
181441,4389728,2021-07-01 15:19:29.528826+00:00
181441,4389727,2021-07-01 15:19:29.508612+00:00
181441,4389730,2021-07-01 15:19:52.018288+00:00
181441,4389746,2021-07-01 15:22:10.729315+00:00
102410,4390741,2021-07-01 18:02:47.643906+00:00
135896,4390946,2021-07-01 18:52:19.733849+00:00
181441,4391047,2021-07-01 19:21:59.783181+00:00
182587,4389146,2021-07-01 13:44:26.559684+00:00
182587,4389148,2021-07-01 13:44:33.490576+00:00
182587,4389150,2021-07-01 13:44:39.667465+00:00
182587,4389159,2021-07-01 13:47:24.922076+00:00
182587,4389161,2021-07-01 13:47:34.362685+00:00
88653,4389521,2021-07-01 14:41:01.585280+00:00
176077,4389660,2021-07-01 15:08:15.550195+00:00
88653,4392496,2021-07-02 06:05:35.371809+00:00
182587,4391909,2021-07-02 04:04:50.826263+00:00
182587,4391912,2021-07-02 04:04:59.926571+00:00
182587,4391913,2021-07-02 04:05:09.557713+00:00
182587,4391915,2021-07-02 04:06:25.871791+00:00
182587,4391931,2021-07-02 04:09:57.976676+00:00
182587,4391932,2021-07-02 04:10:06.975091+00:00
182587,4391934,2021-07-02 04:10:45.891671+00:00
182587,4392236,2021-07-02 05:21:01.748434+00:00
182587,4392238,2021-07-02 05:21:08.793169+00:00
182587,4392240,2021-07-02 05:21:16.409617+00:00
182587,4392242,2021-07-02 05:22:10.012205+00:00
182587,4392243,2021-07-02 05:22:28.167022+00:00
182587,4392257,2021-07-02 05:24:32.324460+00:00
160003,4390328,2021-07-01 16:48:41.030106+00:00
176077,4395134,2021-07-02 12:23:27.087747+00:00
88653,4393379,2021-07-02 07:57:25.545805+00:00
104609,4393338,2021-07-02 07:52:06.364876+00:00
187071,4393502,2021-07-02 08:19:52.210731+00:00
187071,4393503,2021-07-02 08:19:52.224530+00:00
102410,4393798,2021-07-02 09:17:23.518022+00:00
176077,4394165,2021-07-02 10:16:48.681207+00:00
91086,4394289,2021-07-02 10:30:56.765153+00:00
111765,4393103,2021-07-02 07:23:21.032401+00:00
111765,4393104,2021-07-02 07:23:21.047596+00:00
151341,4393406,2021-07-02 08:00:31.926143+00:00
173886,4394017,2021-07-02 09:52:13.890156+00:00
151341,4394724,2021-07-02 11:15:29.176928+00:00
176077,4394889,2021-07-02 11:40:30.670848+00:00
167684,4395022,2021-07-02 12:04:11.613394+00:00
167684,4395023,2021-07-02 12:04:11.630139+00:00
188965,4395427,2021-07-02 13:18:49.265176+00:00
89386,4395323,2021-07-02 12:59:43.620931+00:00
188965,4395440,2021-07-02 13:21:38.598139+00:00
188965,4395426,2021-07-02 13:18:49.230413+00:00
183157,4396676,2021-07-02 16:41:01.784157+00:00
183157,4396205,2021-07-02 15:28:05.433931+00:00
181178,4396203,2021-07-02 15:27:50.748697+00:00
181178,4396202,2021-07-02 15:27:50.736100+00:00
183157,4396204,2021-07-02 15:28:05.417829+00:00
57884,4396457,2021-07-02 16:08:15.831873+00:00
57884,4396306,2021-07-02 15:45:51.245951+00:00
61874,4399248,2021-07-03 06:40:13.621851+00:00
191761,4397948,2021-07-03 02:27:55.147044+00:00
190771,4397945,2021-07-03 02:27:52.673724+00:00
190771,4397946,2021-07-03 02:27:52.687228+00:00
191761,4397947,2021-07-03 02:27:55.133950+00:00
20817,4398113,2021-07-03 03:04:24.568799+00:00
61054,4398167,2021-07-03 03:16:06.573371+00:00
28487,4398753,2021-07-03 05:22:59.553225+00:00
28487,4397377,2021-07-02 19:15:23.747574+00:00
28487,4397376,2021-07-02 19:15:16.968372+00:00
61054,4397866,2021-07-03 02:12:36.695029+00:00
191761,4398040,2021-07-03 02:45:42.319130+00:00
28487,4399354,2021-07-03 06:54:58.848897+00:00
28487,4399570,2021-07-03 07:22:58.185423+00:00
191761,4399543,2021-07-03 07:20:06.606643+00:00
167432,4400402,2021-07-03 09:14:22.761634+00:00
104609,4401150,2021-07-03 10:31:18.230389+00:00
191794,4400712,2021-07-03 09:41:27.333239+00:00
191794,4400713,2021-07-03 09:41:27.375113+00:00
97285,4400867,2021-07-03 09:54:05.988134+00:00
97285,4400884,2021-07-03 09:56:11.654520+00:00
69176,4400860,2021-07-03 09:53:11.488992+00:00
183157,4401161,2021-07-03 10:32:54.380955+00:00
183157,4401201,2021-07-03 10:39:37.073797+00:00
191761,4401359,2021-07-03 10:58:34.517060+00:00
191761,4401476,2021-07-03 11:16:58.830327+00:00
191761,4401480,2021-07-03 11:17:56.687416+00:00
127675,4401468,2021-07-03 11:16:34.714792+00:00
28487,4402213,2021-07-03 13:16:47.494874+00:00
190771,4402676,2021-07-03 14:27:08.922774+00:00
61874,4403277,2021-07-03 15:59:00.665501+00:00
190771,4402743,2021-07-03 14:37:20.368090+00:00
113340,4403227,2021-07-03 15:48:50.832361+00:00
41706,4403581,2021-07-03 16:38:34.011315+00:00
41706,4403580,2021-07-03 16:38:33.988684+00:00
61874,4403502,2021-07-03 16:27:57.832922+00:00
163179,4403994,2021-07-03 17:44:14.561124+00:00
147750,4404146,2021-07-03 18:06:41.431272+00:00
147750,4404147,2021-07-03 18:06:41.447019+00:00
181178,4404507,2021-07-03 20:50:38.218644+00:00
147750,4404273,2021-07-03 18:40:02.752971+00:00
176077,4404541,2021-07-03 21:25:08.326365+00:00
190771,4404658,2021-07-04 00:44:11.042939+00:00
191761,4404876,2021-07-04 02:20:20.701154+00:00
190771,4402042,2021-07-03 12:50:42.988575+00:00
190771,4402046,2021-07-03 12:50:57.044674+00:00
181178,4402065,2021-07-03 12:53:35.663486+00:00
191761,4405018,2021-07-04 02:53:33.893581+00:00
175229,4405223,2021-07-04 03:39:42.659396+00:00
89201,4405036,2021-07-04 02:58:03.336978+00:00
28487,4405689,2021-07-04 05:05:02.268902+00:00
191761,4405122,2021-07-04 03:17:59.547042+00:00
182010,4405878,2021-07-04 05:35:34.425932+00:00
182010,4405864,2021-07-04 05:32:59.323580+00:00
182010,4405868,2021-07-04 05:33:34.797861+00:00
182010,4405863,2021-07-04 05:32:59.305549+00:00
6323,4405889,2021-07-04 05:36:55.818838+00:00
89201,4406214,2021-07-04 06:25:14.703672+00:00
88653,4403434,2021-07-03 16:18:55.416708+00:00
175229,4405222,2021-07-04 03:39:42.621424+00:00
61054,4406605,2021-07-04 07:15:00.545193+00:00
201481,4406379,2021-07-04 06:48:04.729751+00:00
201481,4406393,2021-07-04 06:50:55.340596+00:00
201481,4406378,2021-07-04 06:48:04.713304+00:00
61874,4406546,2021-07-04 07:08:06.855608+00:00
182010,4406029,2021-07-04 06:02:51.461142+00:00
30437,4406752,2021-07-04 07:34:29.739152+00:00
171726,4406810,2021-07-04 07:43:58.877219+00:00
182010,4406820,2021-07-04 07:45:10.853843+00:00
147964,4406321,2021-07-04 06:37:29.289754+00:00
182010,4406939,2021-07-04 08:02:03.164628+00:00
201710,4406890,2021-07-04 07:53:33.893783+00:00
201710,4406889,2021-07-04 07:53:33.879423+00:00
89201,4408137,2021-07-04 10:26:07.632233+00:00
182010,4406938,2021-07-04 08:01:54.096202+00:00
104609,4406695,2021-07-04 07:25:01.388569+00:00
2610,4408314,2021-07-04 10:45:05.381248+00:00
41706,4408573,2021-07-04 11:15:49.061909+00:00
2610,4408373,2021-07-04 10:52:05.066511+00:00
89201,4408511,2021-07-04 11:09:21.325364+00:00
63748,4409565,2021-07-04 13:43:45.806437+00:00
36009,4409180,2021-07-04 12:44:38.420274+00:00
47954,4409171,2021-07-04 12:42:20.801205+00:00
89201,4409332,2021-07-04 13:09:39.565087+00:00
146028,4409985,2021-07-04 14:40:20.675718+00:00
190771,4409940,2021-07-04 14:34:08.415213+00:00
190771,4409937,2021-07-04 14:33:46.389961+00:00
81042,4410139,2021-07-04 15:01:31.154696+00:00
205307,4410427,2021-07-04 15:40:10.352128+00:00
205307,4410428,2021-07-04 15:40:10.367003+00:00
